ProspectID;Channel;Age_group;APR_offered;Grocery_spend;Travel_spend;Apparels_spend;DE_spend;response_ind;Income_Group;Autoloan_ind;Avg_monthly_spend;Avg_Monthly_balance;Avg_monthyl_payrate;student_loan_ind;Times_Mailed;No_of_tradelines
ATH00815;DM;25-35; 16.99 ;891.41;89.22384528;1476.54;735.10;1;6000-9000;1;2613.64;6521.67;0.52;0;10;7
ATH00816;DM;25-35; 10.99 ;445.17;142.7314674;192.01;257.72;1;12000+;0;1063.84;3077.99;0.32;0;7;7
ATH00817;DM;25-35; 10.99 ;46.71;37.42121276;130.36;729.36;1;6000-9000;0;377.10;935.58;0.92;1;6;3
ATH00818;DM;25-35; 12.99 ;1814.99;2638.392539;507.82;81.97;1;12000+;0;5365.60;6739.25;0.82;0;6;6
ATH00819;DM;35-55; 12.99 ;1234.46;303.2126278;447.06;182.58;1;0-3000;0;2144.59;3690.61;0.18;0;10;8
ATH00820;DM;18-25; 12.99 ;1552.02;782.8748278;692.87;263.77;1;6000-9000;1;3177.25;7560.63;0.72;0;7;4
ATH00821;DM;18-25; 14.99 ;1760.66;745.5007575;1369.92;140.82;1;9000-12000;1;4161.97;7579.43;0.73;1;10;8
ATH00822;DM;35-55; 10.99 ;1995.53;1272.591094;1310.68;258.03;1;12000+;1;4730.59;11006.92;0.40;0;9;9
ATH00823;DM;35-55; 10.99 ;1538.56;567.6820423;1151.70;744.39;1;0-3000;0;3519.37;7833.89;0.54;0;10;9
ATH00824;DM;55+; 12.99 ;1463.37;561.5284041;1112.20;669.50;1;12000+;0;3439.32;4349.18;0.65;0;4;1
ATH00825;DM;55+; 14.99 ;1930.24;2653.254945;133.63;910.90;1;9000-12000;1;4949.36;6353.59;0.14;0;8;8
ATH00826;DM;55+; 10.99 ;1851.21;2306.165314;497.56;470.57;1;12000+;0;4980.28;9319.92;0.72;0;6;3
ATH00827;DM;35-55; 12.99 ;606.62;1212.587357;1493.18;780.37;1;9000-12000;1;3488.04;10037.84;0.25;0;10;10
ATH00828;DM;35-55; 14.99 ;1046.81;1254.902402;689.12;727.22;1;9000-12000;1;3280.14;3808.72;0.11;0;7;7
ATH00829;DM;25-35; 14.99 ;1142.45;370.6735981;433.58;27.35;1;12000+;0;2060.52;5999.06;0.20;0;8;6
ATH00830;DM;55+; 14.99 ;1371.59;30.91679888;238.84;589.88;1;6000-9000;1;1829.73;4636.06;0.33;0;8;7
ATH00831;DM;25-35; 14.99 ;1905.57;1294.89368;550.45;799.00;1;0-3000;0;4013.17;4793.39;0.22;0;9;6
ATH00832;DM;35-55; 10.99 ;3.43;737.5951915;68.59;987.53;1;0-3000;1;999.15;1801.13;0.19;0;8;6
ATH00833;DM;18-25; 10.99 ;1544.56;274.6177716;132.56;852.71;1;12000+;1;2213.15;2611.04;0.64;0;7;4
ATH00834;DM;55+; 14.99 ;1410.30;901.0722505;860.30;921.23;1;12000+;0;3469.16;4653.67;0.16;1;10;8
ATH00835;DM;55+; 12.99 ;1971.24;659.354475;1095.56;53.98;1;6000-9000;0;3847.23;5570.86;0.32;0;8;7
ATH00836;DM;35-55; 12.99 ;395.71;2053.509213;522.31;762.73;1;9000-12000;0;3234.10;6550.69;0.84;0;5;3
ATH00837;DM;25-35; 16.99 ;1320.43;1191.010973;894.59;129.29;1;12000+;1;3659.63;4226.64;0.54;1;7;4
ATH00838;DM;18-25; 14.99 ;463.22;742.3530328;1449.06;380.83;1;12000+;0;2902.82;7328.78;0.16;0;7;7
ATH00839;DM;18-25; 12.99 ;28.95;733.1054602;298.37;147.63;1;0-3000;0;1261.60;1413.04;0.20;1;10;9
ATH00840;DM;35-55; 14.99 ;497.72;754.1082017;1091.11;745.53;1;6000-9000;0;2568.93;6685.89;0.22;0;8;6
ATH00841;DM;18-25; 10.99 ;1087.89;865.2507174;190.56;553.25;1;12000+;0;2346.24;6510.80;0.74;1;7;6
ATH00842;DM;18-25; 16.99 ;1036.73;910.556087;997.34;943.73;1;3000-6000;0;3089.26;7801.93;0.35;1;8;8
ATH00843;DM;18-25; 14.99 ;601.70;104.7307568;221.26;70.52;1;0-3000;1;1042.88;2767.50;0.15;1;10;7
ATH00844;DM;25-35; 14.99 ;1934.25;273.2772856;241.40;542.41;1;9000-12000;0;2729.22;6619.55;0.66;1;9;8
ATH00845;DM;18-25; 12.99 ;999.39;1027.999707;384.47;765.79;1;9000-12000;1;2621.76;4894.84;0.41;0;10;10
ATH00846;DM;35-55; 10.99 ;583.61;1312.744303;156.89;846.39;1;6000-9000;1;2267.68;5835.89;0.51;0;7;5
ATH00847;DM;55+; 12.99 ;127.29;510.6090151;777.26;296.59;1;12000+;0;1666.40;3984.54;0.53;0;8;8
ATH00848;DM;55+; 16.99 ;573.91;1040.465719;667.87;488.92;1;12000+;0;2511.59;2663.71;0.61;1;10;7
ATH00849;DM;35-55; 10.99 ;1268.63;1422.364963;834.08;436.03;1;9000-12000;0;3690.00;5866.67;0.72;0;10;9
ATH00850;DM;18-25; 10.99 ;613.67;704.538076;363.65;29.96;1;6000-9000;0;1932.08;5320.17;0.49;0;9;8
ATH00851;DM;25-35; 10.99 ;346.18;329.103158;1043.19;469.63;1;3000-6000;0;1952.92;4501.98;0.11;0;9;6
ATH00852;DM;25-35; 14.99 ;689.39;456.0901469;542.70;296.33;1;9000-12000;0;2104.69;4676.57;0.76;0;5;5
ATH00853;DM;35-55; 10.99 ;1289.88;704.3973674;1056.32;492.20;1;3000-6000;1;3298.30;3403.63;0.30;0;9;9
ATH00854;DM;35-55; 10.99 ;235.27;982.7631793;712.39;743.43;1;0-3000;0;2197.60;2249.12;0.95;1;3;3
ATH00855;DM;55+; 16.99 ;1781.54;598.8040345;1229.70;712.67;1;3000-6000;0;3866.27;5926.98;0.24;0;8;7
ATH00856;DM;35-55; 12.99 ;1725.99;617.0939887;361.22;83.18;1;0-3000;1;2975.76;3621.47;0.62;1;10;10
ATH00857;DM;35-55; 14.99 ;1944.75;168.5930395;311.35;482.22;1;6000-9000;1;2694.08;7116.70;0.72;1;8;6
ATH00858;DM;35-55; 12.99 ;137.32;756.6428644;1195.11;505.49;1;6000-9000;0;2285.16;5464.43;0.35;0;7;6
ATH00859;DM;35-55; 14.99 ;1841.98;1393.29854;630.63;901.39;1;3000-6000;1;4103.10;5897.32;0.68;1;10;9
ATH00860;DM;25-35; 10.99 ;1917.42;1117.995657;859.67;46.97;1;0-3000;0;4153.11;5481.44;0.26;0;10;8
ATH00861;DM;35-55; 10.99 ;744.55;101.6769273;1034.67;778.70;1;0-3000;1;1990.73;5781.79;0.12;0;7;7
ATH00862;DM;55+; 16.99 ;1066.58;696.1149583;793.63;166.70;1;3000-6000;1;2698.64;4956.86;0.33;0;10;10
ATH00863;DM;18-25; 10.99 ;696.10;2958.483983;398.18;429.18;1;12000+;0;4511.73;11072.39;0.77;0;4;3
ATH00864;DM;18-25; 14.99 ;875.27;1181.893235;1322.85;10.94;1;9000-12000;0;3525.75;4381.48;0.61;0;8;8
ATH00865;DM;55+; 14.99 ;1339.74;1087.290294;160.90;259.44;1;12000+;1;2718.54;3764.87;0.14;1;7;4
ATH00866;DM;35-55; 10.99 ;1237.89;81.51224814;1414.96;292.95;1;0-3000;1;2914.70;8720.01;0.14;0;8;6
ATH00867;DM;18-25; 16.99 ;475.87;789.5807322;358.17;450.28;1;0-3000;0;1824.67;3804.65;0.67;0;7;5
ATH00868;DM;18-25; 14.99 ;1223.57;1156.95559;551.90;679.16;1;0-3000;1;3224.81;6487.16;0.13;1;9;8
ATH00869;DM;18-25; 14.99 ;1845.37;55.81718338;1331.23;343.61;1;9000-12000;1;3347.07;8991.85;0.51;1;10;8
ATH00870;DM;35-55; 16.99 ;798.70;58.82489598;488.84;871.68;1;9000-12000;1;1611.80;4008.52;0.10;0;10;8
ATH00871;DM;25-35; 12.99 ;344.99;345.5876319;1201.07;789.74;1;12000+;1;2004.49;3854.58;0.62;0;8;7
ATH00872;DM;25-35; 14.99 ;508.58;218.0169853;119.66;548.67;1;0-3000;1;1020.47;1778.81;0.57;1;7;4
ATH00873;DM;55+; 14.99 ;1546.74;136.2427904;1455.41;253.64;1;12000+;0;3386.74;8007.99;0.55;0;9;7
ATH00874;DM;25-35; 14.99 ;1321.39;185.9677164;461.60;891.50;1;12000+;1;2154.80;5981.05;0.10;1;8;8
ATH00875;DM;55+; 12.99 ;1209.14;1277.583492;748.25;101.17;1;0-3000;1;3351.21;8127.95;0.42;0;10;7
ATH00876;DM;25-35; 10.99 ;1183.72;263.4874445;478.67;259.86;1;12000+;1;2168.53;2673.18;0.71;0;10;8
ATH00877;DM;55+; 12.99 ;514.29;104.5854039;572.45;582.47;1;12000+;0;1307.69;3445.87;0.29;1;9;7
ATH00878;DM;35-55; 10.99 ;186.72;998.972488;1013.64;966.10;1;0-3000;1;2330.94;2635.96;0.49;1;9;6
ATH00879;DM;18-25; 16.99 ;636.15;1208.163858;657.31;701.56;1;6000-9000;0;2801.60;7230.97;0.63;0;4;1
ATH00880;DM;18-25; 16.99 ;377.41;1221.671818;806.16;777.91;1;9000-12000;0;2528.59;3607.69;0.73;0;7;5
ATH00881;DM;55+; 16.99 ;560.93;1298.543386;592.54;673.74;1;6000-9000;1;2731.20;6525.09;0.50;0;8;8
ATH00882;DM;25-35; 10.99 ;264.48;2896.447754;315.08;163.47;1;12000+;0;3667.69;7065.01;0.20;0;10;7
ATH00883;DM;35-55; 10.99 ;1159.04;272.716497;560.29;552.79;1;3000-6000;0;2137.95;6040.19;0.21;0;9;7
ATH00884;DM;25-35; 16.99 ;1399.73;38.57235492;1439.30;255.89;1;12000+;0;3039.92;5919.07;0.64;0;7;7
ATH00885;DM;55+; 12.99 ;1431.71;9.919323614;1166.24;664.37;1;0-3000;1;2824.83;4793.66;0.49;0;10;10
ATH00886;DM;35-55; 10.99 ;1384.98;1490.641764;1471.99;769.90;1;6000-9000;1;4487.70;11466.76;0.64;1;9;8
ATH00887;DM;55+; 10.99 ;846.43;1032.889707;955.56;927.01;1;9000-12000;1;3117.23;5203.72;0.58;0;10;8
ATH00888;DM;18-25; 12.99 ;8.95;828.7327605;346.20;492.66;1;0-3000;1;1463.31;1472.16;0.21;0;7;5
ATH00889;DM;55+; 14.99 ;874.81;1189.995153;306.77;725.75;1;0-3000;0;2590.57;7636.71;0.41;1;10;7
ATH00890;DM;18-25; 16.99 ;1292.32;49.75845991;836.53;68.29;1;9000-12000;0;2355.21;3312.21;0.62;1;10;8
ATH00891;DM;18-25; 16.99 ;244.70;126.8695516;813.32;751.64;1;12000+;0;1452.08;4009.79;0.45;1;9;6
ATH00892;DM;55+; 10.99 ;970.08;675.051835;57.42;538.04;1;6000-9000;0;1846.70;5149.10;0.29;1;9;7
ATH00893;DM;55+; 16.99 ;352.47;987.7779545;1292.32;986.60;1;12000+;0;2854.86;3385.96;0.32;0;8;5
ATH00894;DM;35-55; 10.99 ;902.84;314.3470986;1069.74;201.04;1;6000-9000;1;2438.36;5303.33;0.21;0;9;7
ATH00895;DM;25-35; 16.99 ;1600.94;2236.231646;408.05;813.54;1;0-3000;0;4575.38;5771.56;0.64;1;6;4
ATH00896;DM;18-25; 16.99 ;1292.12;346.5910982;17.16;362.33;1;3000-6000;0;1945.27;5528.68;0.43;0;10;10
ATH00897;DM;18-25; 14.99 ;1490.17;526.3519623;874.15;36.85;1;12000+;1;3058.01;7535.72;0.15;1;8;7
ATH00898;DM;25-35; 16.99 ;130.85;737.2220641;579.96;753.14;1;3000-6000;1;1600.59;2100.66;0.66;0;10;9
ATH00899;DM;25-35; 14.99 ;1770.95;1324.013724;824.21;930.35;1;3000-6000;0;4167.78;10537.03;0.28;0;10;10
ATH00900;DM;25-35; 10.99 ;711.29;1394.262558;1130.93;658.57;1;9000-12000;1;3524.45;8366.96;0.31;1;8;6
ATH00901;DM;18-25; 12.99 ;767.46;518.0153412;120.12;368.91;1;6000-9000;1;1611.88;4653.94;0.66;1;7;6
ATH00902;DM;18-25; 10.99 ;862.57;1054.160804;423.80;338.43;1;0-3000;1;2636.61;2997.37;0.18;0;7;5
ATH00903;DM;25-35; 10.99 ;1378.12;572.344933;940.99;402.75;1;0-3000;0;3100.66;3774.12;0.33;0;10;8
ATH00904;DM;18-25; 10.99 ;1658.87;532.7999043;706.76;42.67;1;12000+;0;3123.36;9059.03;0.31;0;10;10
ATH00905;DM;18-25; 16.99 ;1386.75;402.9025823;233.11;453.27;1;6000-9000;1;2280.60;2779.22;0.27;1;8;7
ATH00906;DM;18-25; 10.99 ;1045.97;74.69401538;292.61;213.73;1;12000+;0;1886.99;3312.41;0.84;0;4;4
ATH00907;DM;55+; 12.99 ;236.42;274.9007422;46.49;931.71;1;12000+;0;697.29;1153.68;0.60;0;9;8
ATH00908;DM;55+; 14.99 ;1423.79;1444.205724;123.17;623.86;1;12000+;0;3156.72;4701.73;0.46;0;10;7
ATH00909;DM;25-35; 16.99 ;1763.28;574.650126;479.90;856.69;1;12000+;0;3104.21;6872.82;0.39;0;8;5
ATH00910;DM;35-55; 12.99 ;256.22;526.2422942;25.53;882.37;1;6000-9000;1;919.87;2397.68;0.15;0;9;9
ATH00911;DM;35-55; 14.99 ;1973.80;847.5188541;4.87;194.58;1;12000+;1;3106.28;7260.79;0.73;0;7;6
ATH00912;DM;55+; 10.99 ;1545.16;370.0663463;1100.81;489.45;1;0-3000;1;3161.33;8908.84;0.65;1;10;7
ATH00913;DM;55+; 16.99 ;1786.35;219.5669426;1424.90;607.89;1;3000-6000;1;3617.08;6472.91;0.28;0;10;8
ATH00914;DM;55+; 14.99 ;387.37;2875.873932;716.72;579.27;1;12000+;0;4279.99;4491.49;0.76;0;3;0
ATH00915;DM;55+; 14.99 ;509.29;1142.630236;224.65;568.22;1;0-3000;1;2097.35;2594.90;0.41;0;7;4
ATH00916;DM;55+; 12.99 ;113.73;968.8262204;586.85;797.27;1;12000+;0;1952.68;2130.16;0.55;1;10;7
ATH00917;DM;35-55; 16.99 ;366.62;711.0048131;1249.64;719.11;1;3000-6000;1;2458.35;6802.49;0.33;0;10;9
ATH00918;DM;55+; 16.99 ;1784.28;400.6803524;521.89;242.30;1;9000-12000;0;2831.44;4318.60;0.45;1;7;7
ATH00919;DM;55+; 12.99 ;516.77;1423.747362;932.96;929.58;1;0-3000;1;3043.48;5838.67;0.61;0;9;8
ATH00920;DM;55+; 10.99 ;934.56;885.0589256;141.43;47.11;1;6000-9000;0;2248.70;3276.44;0.73;0;10;8
ATH00921;DM;25-35; 12.99 ;619.50;707.4861855;192.85;176.36;1;9000-12000;1;1625.37;4384.69;0.62;0;7;6
ATH00922;DM;35-55; 16.99 ;607.55;585.3020315;1161.10;895.43;1;9000-12000;1;2653.56;5459.51;0.59;1;10;8
ATH00923;DM;55+; 10.99 ;807.85;922.3317363;456.35;516.62;1;6000-9000;1;2368.20;3292.93;0.66;0;9;9
ATH00924;DM;25-35; 12.99 ;758.70;1218.587166;1016.25;688.33;1;6000-9000;0;3248.69;4226.78;0.52;0;8;5
ATH00925;DM;55+; 14.99 ;1617.05;416.4082008;485.57;464.34;1;12000+;0;2733.65;8174.00;0.44;1;9;6
ATH00926;DM;35-55; 10.99 ;1762.31;1265.448048;271.32;681.71;1;12000+;0;3442.36;6210.98;0.39;1;10;8
ATH00927;DM;35-55; 14.99 ;87.53;852.3178972;1468.46;225.91;1;6000-9000;1;2517.43;4774.58;0.26;1;7;7
ATH00928;DM;18-25; 14.99 ;1079.70;865.4366093;1300.80;828.91;1;3000-6000;1;3400.77;7795.97;0.36;0;7;7
ATH00929;DM;35-55; 12.99 ;1385.27;639.2283677;859.50;281.39;1;6000-9000;1;3178.86;6370.72;0.30;0;9;9
ATH00930;DM;25-35; 16.99 ;1196.38;1069.149719;939.85;82.04;1;9000-12000;1;3329.06;9742.56;0.29;1;9;7
ATH00931;DM;18-25; 12.99 ;1866.34;1286.471578;1102.37;584.55;1;0-3000;1;4358.85;8079.90;0.53;1;7;5
ATH00932;DM;18-25; 16.99 ;526.07;1354.389987;1276.12;209.54;1;9000-12000;1;3315.49;9553.69;0.80;0;3;3
ATH00933;DM;55+; 14.99 ;1195.00;2169.437632;606.18;725.67;1;3000-6000;0;4177.28;11573.24;0.99;1;3;1
ATH00934;DM;35-55; 16.99 ;1051.16;1267.293232;454.35;771.65;1;0-3000;0;3027.27;7996.43;0.62;1;8;7
ATH00935;DM;18-25; 16.99 ;1584.08;2328.076632;575.31;152.16;1;12000+;0;4736.57;6415.34;0.94;0;5;2
ATH00936;DM;55+; 10.99 ;1666.07;911.4489374;1479.37;593.14;1;0-3000;1;4281.53;6661.35;0.24;0;10;9
ATH00937;DM;18-25; 14.99 ;1446.78;813.060943;142.19;501.74;1;6000-9000;1;2550.77;4576.40;0.16;0;8;7
ATH00938;DM;55+; 10.99 ;1842.67;1331.146043;84.29;426.85;1;0-3000;1;3475.19;8231.13;0.23;1;8;6
ATH00939;DM;55+; 10.99 ;1132.69;556.8846445;1407.52;506.52;1;12000+;0;3197.70;5854.14;0.37;1;10;8
ATH00940;DM;55+; 16.99 ;1328.91;1012.68602;778.34;119.19;1;9000-12000;0;3376.64;9606.01;0.64;0;9;9
ATH00941;DM;55+; 14.99 ;1938.23;638.3338798;1316.04;606.14;1;3000-6000;1;4144.76;12071.97;0.54;0;7;4
ATH00942;DM;35-55; 14.99 ;468.12;1215.380384;656.28;651.51;1;0-3000;0;2546.15;5465.84;0.53;0;9;9
ATH00943;DM;25-35; 16.99 ;1161.75;546.4177242;1428.85;554.03;1;9000-12000;1;3421.48;4928.97;0.45;0;7;5
ATH00944;DM;18-25; 10.99 ;408.82;40.42485215;1352.55;839.86;1;3000-6000;1;2046.82;4077.21;0.40;0;10;8
ATH00945;DM;35-55; 16.99 ;1945.96;1393.131491;520.49;293.22;1;6000-9000;1;4069.32;7971.25;0.71;0;7;6
ATH00946;DM;18-25; 10.99 ;483.61;1432.584506;1083.11;984.98;1;3000-6000;0;3135.82;6662.35;0.42;0;8;6
ATH00947;DM;25-35; 16.99 ;377.20;1467.997267;809.06;585.48;1;3000-6000;1;2920.40;7885.86;0.62;1;9;9
ATH00948;DM;35-55; 14.99 ;1892.19;791.1336055;1490.02;93.72;1;9000-12000;1;4308.64;10707.16;0.34;0;10;8
ATH00949;DM;18-25; 16.99 ;870.83;736.4697255;41.30;735.49;1;12000+;0;2084.94;5433.76;0.72;1;4;4
ATH00950;DM;18-25; 14.99 ;1293.07;2739.931714;828.76;129.95;1;12000+;0;5032.39;8150.93;0.79;1;3;0
ATH00951;DM;25-35; 14.99 ;1490.89;657.6904011;1124.83;316.54;1;6000-9000;1;3495.92;3917.78;0.48;0;8;7
ATH00952;DM;55+; 10.99 ;1095.27;2286.457963;45.39;233.22;1;6000-9000;0;3667.49;4925.31;0.75;0;10;8
ATH00953;DM;55+; 14.99 ;511.26;1382.20814;225.56;315.06;1;3000-6000;0;2273.10;6123.91;0.22;1;8;8
ATH00954;DM;25-35; 12.99 ;1645.68;1478.156806;431.33;158.05;1;6000-9000;1;3682.99;6858.52;0.21;0;10;10
ATH00955;DM;55+; 12.99 ;1885.82;793.8135732;1283.86;735.06;1;12000+;1;4228.41;11721.16;0.13;1;10;10
ATH00956;DM;18-25; 16.99 ;629.27;452.8894299;482.70;554.67;1;12000+;1;1766.69;5168.78;0.34;1;9;8
ATH00957;DM;25-35; 12.99 ;656.03;821.8881989;1317.40;527.00;1;3000-6000;1;2929.87;6940.82;0.68;0;9;9
ATH00958;DM;25-35; 10.99 ;1581.66;63.06812521;1446.06;734.23;1;0-3000;0;3200.55;6129.32;0.49;0;8;8
ATH00959;DM;35-55; 14.99 ;1940.39;171.0822623;1432.64;45.21;1;0-3000;1;3652.87;8198.17;0.39;1;10;7
ATH00960;DM;35-55; 10.99 ;378.73;995.3524417;886.87;325.11;1;0-3000;0;2395.23;2779.98;0.33;1;10;7
ATH00961;DM;25-35; 10.99 ;951.54;1198.425507;796.91;825.05;1;12000+;0;3177.45;5885.85;0.40;1;10;7
ATH00962;DM;18-25; 10.99 ;489.55;2320.314724;458.06;756.31;1;9000-12000;0;3581.43;9246.05;0.84;0;3;0
ATH00963;DM;35-55; 14.99 ;1240.66;279.616443;632.27;332.53;1;0-3000;1;2255.59;2333.18;0.62;0;10;8
ATH00964;DM;25-35; 16.99 ;864.83;796.4554512;1437.10;173.00;1;3000-6000;1;3382.93;4832.50;0.13;1;7;4
ATH00965;DM;18-25; 14.99 ;1908.84;1172.95018;315.39;247.87;1;0-3000;1;3534.44;3784.64;0.69;0;7;7
ATH00966;DM;55+; 10.99 ;1092.61;330.6728698;204.11;381.10;1;12000+;1;1833.95;2319.32;0.64;0;10;7
ATH00967;DM;35-55; 16.99 ;1684.14;130.5041993;1026.85;236.30;1;12000+;0;3046.28;6043.72;0.66;1;9;6
ATH00968;DM;25-35; 14.99 ;1923.23;480.4788649;1469.32;661.36;1;12000+;1;4137.30;6173.83;0.42;0;8;6
ATH00969;DM;25-35; 16.99 ;1494.30;282.2053202;537.07;28.80;1;0-3000;1;2545.95;3034.28;0.63;1;7;6
ATH00970;DM;25-35; 14.99 ;913.27;318.288239;332.07;873.66;1;0-3000;0;1687.53;1996.32;0.58;0;7;6
ATH00971;DM;55+; 14.99 ;885.72;821.304587;1398.57;162.16;1;12000+;1;3223.43;8214.58;0.69;0;9;7
ATH00972;DM;35-55; 10.99 ;1462.96;428.7882036;1026.53;352.35;1;6000-9000;1;3020.99;3693.98;0.63;1;7;4
ATH00973;DM;18-25; 12.99 ;982.13;2342.279807;585.65;382.26;1;9000-12000;0;4038.43;6397.46;0.70;0;5;5
ATH00974;DM;18-25; 14.99 ;1133.38;31.12575397;1351.44;977.05;1;3000-6000;0;2783.83;7059.65;0.62;0;10;9
ATH00975;DM;25-35; 10.99 ;512.67;427.3541807;302.44;381.68;1;3000-6000;1;1351.10;3627.44;0.49;1;9;6
ATH00976;DM;35-55; 10.99 ;34.33;2416.914126;956.63;414.61;1;3000-6000;1;3898.41;4354.54;0.84;1;5;3
ATH00977;DM;18-25; 12.99 ;1647.69;2985.634805;965.89;659.19;1;6000-9000;1;5813.72;10752.46;0.30;0;8;6
ATH00978;DM;18-25; 10.99 ;1859.17;770.1927152;412.57;251.70;1;12000+;0;3305.04;4037.92;0.48;0;8;7
ATH00979;DM;25-35; 16.99 ;1752.61;1237.702198;421.85;224.84;1;3000-6000;0;3591.63;8391.71;0.36;0;9;6
ATH00980;DM;35-55; 12.99 ;1958.38;1374.424613;36.50;553.96;1;12000+;1;3567.06;7664.77;0.12;1;8;5
ATH00981;DM;35-55; 12.99 ;1914.61;143.0625005;960.14;893.94;1;6000-9000;1;3233.35;3898.06;0.57;1;7;7
ATH00982;DM;25-35; 14.99 ;756.84;1107.292872;616.79;993.81;1;9000-12000;0;2761.96;5109.15;0.36;0;10;8
ATH00983;DM;18-25; 14.99 ;1092.75;961.3795194;1203.28;881.77;1;0-3000;0;3431.34;9200.00;0.19;1;8;7
ATH00984;DM;55+; 12.99 ;1906.30;2999.194546;119.79;696.69;1;6000-9000;0;5129.91;11319.30;0.19;1;10;8
ATH00985;DM;35-55; 14.99 ;537.92;20.85678322;807.31;231.62;1;3000-6000;0;1579.26;2071.04;0.66;1;9;6
ATH00986;DM;35-55; 16.99 ;532.71;848.4327357;215.11;267.84;1;3000-6000;0;1705.07;4475.44;0.71;1;8;8
ATH00987;DM;55+; 10.99 ;1641.79;480.4320334;1123.03;743.07;1;9000-12000;1;3355.50;5921.01;0.26;1;7;5
ATH00988;DM;55+; 10.99 ;1804.14;2188.410518;893.55;853.91;1;6000-9000;1;5069.07;14301.25;0.73;1;4;1
ATH00989;DM;35-55; 10.99 ;490.42;532.676609;1234.41;471.95;1;3000-6000;0;2418.30;3281.38;0.67;1;8;5
ATH00990;DM;18-25; 12.99 ;1826.66;1462.512525;595.60;491.59;1;6000-9000;1;4072.28;7763.18;0.21;0;9;8
ATH00991;DM;18-25; 16.99 ;311.13;517.0367036;646.08;900.82;1;9000-12000;1;1724.09;2281.86;0.75;1;10;7
ATH00992;DM;55+; 14.99 ;849.97;826.896061;1279.50;450.22;1;6000-9000;1;3173.76;6261.41;0.58;0;10;7
ATH00993;DM;25-35; 16.99 ;357.90;759.8254429;265.29;304.86;1;12000+;1;1579.81;3568.33;0.24;1;7;4
ATH00994;DM;35-55; 16.99 ;1873.06;1438.08601;1449.07;3.41;1;12000+;0;4879.65;9601.87;0.11;0;7;4
ATH00995;DM;18-25; 10.99 ;1131.78;913.0238239;258.76;376.87;1;0-3000;1;2572.31;4395.22;0.48;0;10;9
ATH00996;DM;55+; 16.99 ;377.14;985.4076851;806.76;869.05;1;0-3000;1;2414.97;4234.18;0.37;0;10;9
ATH00997;DM;25-35; 16.99 ;1970.94;2873.739786;355.85;469.48;1;3000-6000;0;5483.57;12118.93;0.70;1;5;3
ATH00998;DM;18-25; 10.99 ;571.90;966.1313834;1439.84;854.30;1;3000-6000;0;3111.13;6480.20;0.66;0;10;7
ATH00999;DM;55+; 10.99 ;350.61;81.31727975;115.15;972.10;1;12000+;1;659.41;1901.16;0.59;0;9;7
ATH01000;DM;55+; 12.99 ;1352.39;71.09413776;1292.01;892.40;1;3000-6000;0;2894.77;4664.36;0.44;1;7;6
ATH01001;DM;35-55; 14.99 ;68.65;372.8622252;151.11;534.67;1;0-3000;0;791.02;1777.98;0.40;0;8;5
